"id","idProducto","idSupermercado","precio","actualizacion"
"779125000093502","7791250000935","02","6600.0","2026-05-27T16:51:57.883278+00:00"
"779241052271702","7792410522717","02","12950.0","2026-05-27T16:51:57.883278+00:00"
"779172824447202","7791728244472","02","6800.0","2026-05-27T16:51:57.883278+00:00"
"779089564048302","7790895640483","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779279900005902","7792799000059","02","2850.0","2026-05-27T16:51:57.883278+00:00"
"779095013325702","7790950133257","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779279800234402","7792798002344","02","19300.0","2026-05-27T16:51:57.883278+00:00"
"779279801497202","7792798014972","02","5200.0","2026-05-27T16:51:57.883278+00:00"
"779314757319502","7793147573195","02","4350.0","2026-05-27T16:51:57.883278+00:00"
"779842233034002","7798422330340","02","6500.0","2026-05-27T16:51:57.883278+00:00"
"779089500695102","7790895006951","02","1800.0","2026-05-27T16:51:57.883278+00:00"
"779031500014902","7790315000149","02","2150.0","2026-05-27T16:51:57.883278+00:00"
"779095013927302","7790950139273","02","3150.0","2026-05-27T16:51:57.883278+00:00"
"779279900063902","7792799000639","02","2650.0","2026-05-27T16:51:57.883278+00:00"
"780210700087602","7802107000876","02","4200.0","2026-05-27T16:51:57.883278+00:00"
"779089564154102","7790895641541","02","1350.0","2026-05-27T16:51:57.883278+00:00"
"779314757138202","7793147571382","02","4800.0","2026-05-27T16:51:57.883278+00:00"
"779089564701702","7790895647017","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779279801339502","7792798013395","02","15150.0","2026-05-27T16:51:57.883278+00:00"
"779808568184102","7798085681841","02","7700.0","2026-05-27T16:51:57.883278+00:00"
"779293100001502","7792931000015","02","2200.0","2026-05-27T16:51:57.883278+00:00"
"779181342191702","7791813421917","02","2850.0","2026-05-27T16:51:57.883278+00:00"
"779807486497202","7798074864972","02","16950.0","2026-05-27T16:51:57.883278+00:00"
"779915500169902","7799155001699","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779915500021002","7799155000210","02","2850.0","2026-05-27T16:51:57.883278+00:00"
"779089564774102","7790895647741","02","1850.0","2026-05-27T16:51:57.883278+00:00"
"779231997275002","7792319972750","02","6100.0","2026-05-27T16:51:57.883278+00:00"
"779018902105902","7790189021059","02","6700.0","2026-05-27T16:51:57.883278+00:00"
"762220171741402","7622201717414","02","249.0","2026-05-27T16:51:57.883278+00:00"
